provider_id,provider_name,provider_street_address,provider_city,provider_state,provider_zipcode,apc,hospital_referral_region,outpatient_services,average_estimated_submitted_charges,average_total_payments
330203,nonsb,736 Irving Avenue,Syracuse,NY,13210,0377 - Level II Cardiac Imaging,NY - Syracuse,23,2987.0404348,1071.8143478
330203,nonsb,736 Irving Avenue,Syracuse,NY,13210,0634 - Hospital Clinic Visits,NY - Syracuse,2286,223.01261155,95.508661417
330211,nonsb,214 King Street,Ogdensburg,NY,13669,0015 - Level II Debridement & Destruction,NY - Syracuse,413,271.24276029,134.30089588
330211,nonsb,214 King Street,Ogdensburg,NY,13669,0020 - Level II Excision/ Biopsy,NY - Syracuse,19,2326.9768421,777.87052632
330211,nonsb,214 King Street,Ogdensburg,NY,13669,0203 - Level IV Nerve Injections,NY - Syracuse,58,5945.9956897,1119.852069
330211,nonsb,214 King Street,Ogdensburg,NY,13669,0204 - Level I Nerve Injections,NY - Syracuse,50,1111.259,192.8144
330211,nonsb,214 King Street,Ogdensburg,NY,13669,0207 - Level III Nerve Injections,NY - Syracuse,368,2604.9666576,584.4076087
330211,nonsb,214 King Street,Ogdensburg,NY,13669,0265 - Level I Diagnostic and Screening Ultrasound,NY - Syracuse,225,445.12355556,85.781688889
330211,nonsb,214 King Street,Ogdensburg,NY,13669,0267 - Level III Diagnostic and Screening Ultrasound,NY - Syracuse,444,958.2722973,176.75204955
330211,nonsb,214 King Street,Ogdensburg,NY,13669,0269 - Level I Echocardiogram Without Contrast,NY - Syracuse,438,1464.5457991,397.94956621
330211,nonsb,214 King Street,Ogdensburg,NY,13669,0270 - Level II Echocardiogram Without Contrast,NY - Syracuse,147,2097.0062585,549.81755102
330211,nonsb,214 King Street,Ogdensburg,NY,13669,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,NY - Syracuse,266,2651.9402256,272.96548872
330211,nonsb,214 King Street,Ogdensburg,NY,13669,0369 - Level II Pulmonary Tests,NY - Syracuse,77,542.57792208,222.89077922
330211,nonsb,214 King Street,Ogdensburg,NY,13669,0377 - Level II Cardiac Imaging,NY - Syracuse,87,4280.9117241,1054.3341379
330211,nonsb,214 King Street,Ogdensburg,NY,13669,0634 - Hospital Clinic Visits,NY - Syracuse,6725,174.11026022,90.346487732
330215,nonsb,1500 North James Street,Rome,NY,13440,0012 - Level I Debridement & Destruction,NY - Syracuse,31,292.0,90.6
330215,nonsb,1500 North James Street,Rome,NY,13440,0015 - Level II Debridement & Destruction,NY - Syracuse,519,463.57514451,130.4583815
330215,nonsb,1500 North James Street,Rome,NY,13440,0265 - Level I Diagnostic and Screening Ultrasound,NY - Syracuse,253,755.74703557,86.437391304
330215,nonsb,1500 North James Street,Rome,NY,13440,0267 - Level III Diagnostic and Screening Ultrasound,NY - Syracuse,394,1282.9568528,174.71766497
330215,nonsb,1500 North James Street,Rome,NY,13440,0269 - Level I Echocardiogram Without Contrast,NY - Syracuse,213,2118.185446,397.26600939
330215,nonsb,1500 North James Street,Rome,NY,13440,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,NY - Syracuse,267,3674.923221,264.49857678
330215,nonsb,1500 North James Street,Rome,NY,13440,0369 - Level II Pulmonary Tests,NY - Syracuse,161,1735.9813665,222.7752795
330215,nonsb,1500 North James Street,Rome,NY,13440,0377 - Level II Cardiac Imaging,NY - Syracuse,59,8659.4237288,1084.11
330215,nonsb,1500 North James Street,Rome,NY,13440,0631 - Level 1 Examinations & Related Services,NY - Syracuse,13,115.30769231,46.938461538
330215,nonsb,1500 North James Street,Rome,NY,13440,0634 - Hospital Clinic Visits,NY - Syracuse,3700,269.83027027,91.741021622
330218,nonsb,110 West Sixth Street,Oswego,NY,13126,0019 - Level I Excision/ Biopsy,NY - Syracuse,11,1955.6681818,370.76
330218,nonsb,110 West Sixth Street,Oswego,NY,13126,0020 - Level II Excision/ Biopsy,NY - Syracuse,12,2762.1841667,809.55
330218,nonsb,110 West Sixth Street,Oswego,NY,13126,0265 - Level I Diagnostic and Screening Ultrasound,NY - Syracuse,174,245.41735632,85.045747126
330218,nonsb,110 West Sixth Street,Oswego,NY,13126,0267 - Level III Diagnostic and Screening Ultrasound,NY - Syracuse,277,674.29422383,167.99624549
330218,nonsb,110 West Sixth Street,Oswego,NY,13126,0269 - Level I Echocardiogram Without Contrast,NY - Syracuse,464,807.37592672,406.76211207
330218,nonsb,110 West Sixth Street,Oswego,NY,13126,0270 - Level II Echocardiogram Without Contrast,NY - Syracuse,134,1290.7692537,549.57335821
330218,nonsb,110 West Sixth Street,Oswego,NY,13126,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,NY - Syracuse,351,1745.0837607,277.63031339
330218,nonsb,110 West Sixth Street,Oswego,NY,13126,0369 - Level II Pulmonary Tests,NY - Syracuse,61,849.64590164,234.6147541
330218,nonsb,110 West Sixth Street,Oswego,NY,13126,0377 - Level II Cardiac Imaging,NY - Syracuse,64,3668.65125,1103.1451563
330218,nonsb,110 West Sixth Street,Oswego,NY,13126,0634 - Hospital Clinic Visits,NY - Syracuse,5616,105.47465278,93.331595442
330235,nonsb,17 Lansing Street,Auburn,NY,13021,0207 - Level III Nerve Injections,NY - Syracuse,45,1504.45,618.40955556
330235,nonsb,17 Lansing Street,Auburn,NY,13021,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",NY - Syracuse,22,440.0,217.655
330235,nonsb,17 Lansing Street,Auburn,NY,13021,0265 - Level I Diagnostic and Screening Ultrasound,NY - Syracuse,112,395.66964286,86.471428571
330235,nonsb,17 Lansing Street,Auburn,NY,13021,0267 - Level III Diagnostic and Screening Ultrasound,NY - Syracuse,116,652.12068966,167.7112931
330235,nonsb,17 Lansing Street,Auburn,NY,13021,0269 - Level I Echocardiogram Without Contrast,NY - Syracuse,151,910.12913907,392.49569536
330235,nonsb,17 Lansing Street,Auburn,NY,13021,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,NY - Syracuse,232,1669.7887931,268.56478448
330235,nonsb,17 Lansing Street,Auburn,NY,13021,0369 - Level II Pulmonary Tests,NY - Syracuse,106,741.11320755,221.25415094
330235,nonsb,17 Lansing Street,Auburn,NY,13021,0377 - Level II Cardiac Imaging,NY - Syracuse,23,2695.7173913,999.2626087
330235,nonsb,17 Lansing Street,Auburn,NY,13021,0634 - Hospital Clinic Visits,NY - Syracuse,1342,217.87267511,90.543956781
330241,nonsb,750 East Adams Street,Syracuse,NY,13210,0012 - Level I Debridement & Destruction,NY - Syracuse,40,423.59,96.554
330241,nonsb,750 East Adams Street,Syracuse,NY,13210,0015 - Level II Debridement & Destruction,NY - Syracuse,687,471.2069869,137.5974818
330241,nonsb,750 East Adams Street,Syracuse,NY,13210,0019 - Level I Excision/ Biopsy,NY - Syracuse,16,1782.97125,370.76
330241,nonsb,750 East Adams Street,Syracuse,NY,13210,0020 - Level II Excision/ Biopsy,NY - Syracuse,27,4057.9262963,785.66074074
330241,nonsb,750 East Adams Street,Syracuse,NY,13210,0074 - Level IV Endoscopy Upper Airway,NY - Syracuse,19,10541.994737,1761.5936842
330241,nonsb,750 East Adams Street,Syracuse,NY,13210,0204 - Level I Nerve Injections,NY - Syracuse,163,1016.802454,202.70932515
330241,nonsb,750 East Adams Street,Syracuse,NY,13210,0206 - Level II Nerve Injections,NY - Syracuse,26,1227.1346154,351.35807692
330241,nonsb,750 East Adams Street,Syracuse,NY,13210,0207 - Level III Nerve Injections,NY - Syracuse,48,3109.7835417,602.07791667
330241,nonsb,750 East Adams Street,Syracuse,NY,13210,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",NY - Syracuse,39,706.56410256,226.54948718
330241,nonsb,750 East Adams Street,Syracuse,NY,13210,0231 - Level III Eye Tests & Treatments,NY - Syracuse,89,285.46067416,307.9394382
330241,nonsb,750 East Adams Street,Syracuse,NY,13210,0265 - Level I Diagnostic and Screening Ultrasound,NY - Syracuse,411,607.52457421,88.944282238
330241,nonsb,750 East Adams Street,Syracuse,NY,13210,0267 - Level III Diagnostic and Screening Ultrasound,NY - Syracuse,278,682.25035971,163.90586331
330241,nonsb,750 East Adams Street,Syracuse,NY,13210,0269 - Level I Echocardiogram Without Contrast,NY - Syracuse,1038,1055.1094412,406.37947013
330241,nonsb,750 East Adams Street,Syracuse,NY,13210,0270 - Level II Echocardiogram Without Contrast,NY - Syracuse,64,1950.1703125,576.6965625
330241,nonsb,750 East Adams Street,Syracuse,NY,13210,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,NY - Syracuse,534,3233.9046816,279.92299625
330241,nonsb,750 East Adams Street,Syracuse,NY,13210,0369 - Level II Pulmonary Tests,NY - Syracuse,193,638.36683938,229.84523316
330241,nonsb,750 East Adams Street,Syracuse,NY,13210,0377 - Level II Cardiac Imaging,NY - Syracuse,125,2593.3616,1101.22864
330241,nonsb,750 East Adams Street,Syracuse,NY,13210,0631 - Level 1 Examinations & Related Services,NY - Syracuse,85,323.70588235,52.4
330241,nonsb,750 East Adams Street,Syracuse,NY,13210,0632 - Level 2 Examinations & Related Services,NY - Syracuse,250,372.48,103.2962
330241,nonsb,750 East Adams Street,Syracuse,NY,13210,0634 - Hospital Clinic Visits,NY - Syracuse,38662,372.03891418,94.242714293
330241,nonsb,750 East Adams Street,Syracuse,NY,13210,0692 - Level II Electronic Analysis of Devices,NY - Syracuse,25,1012.12,125.59
330241,nonsb,750 East Adams Street,Syracuse,NY,13210,0698 - Level II Eye Tests & Treatments,NY - Syracuse,53,307.0,96.906415094
330273,nonsb,670 Stoneleigh Avenue,Carmel,NY,10512,0012 - Level I Debridement & Destruction,CT - New Haven,137,130.01313869,114.51350365
330273,nonsb,670 Stoneleigh Avenue,Carmel,NY,10512,0015 - Level II Debridement & Destruction,CT - New Haven,136,651.89852941,169.30022059
330273,nonsb,670 Stoneleigh Avenue,Carmel,NY,10512,0020 - Level II Excision/ Biopsy,CT - New Haven,21,11220.416667,978.61571429
330273,nonsb,670 Stoneleigh Avenue,Carmel,NY,10512,0204 - Level I Nerve Injections,CT - New Haven,29,1956.1862069,249.29103448
330273,nonsb,670 Stoneleigh Avenue,Carmel,NY,10512,0207 - Level III Nerve Injections,CT - New Haven,621,2448.5908857,776.72529791
330273,nonsb,670 Stoneleigh Avenue,Carmel,NY,10512,0265 - Level I Diagnostic and Screening Ultrasound,CT - New Haven,312,748.95192308,99.468621795
330273,nonsb,670 Stoneleigh Avenue,Carmel,NY,10512,0267 - Level III Diagnostic and Screening Ultrasound,CT - New Haven,297,1466.5791246,207.35518519
330273,nonsb,670 Stoneleigh Avenue,Carmel,NY,10512,0269 - Level I Echocardiogram Without Contrast,CT - New Haven,282,1338.5530142,484.32386525
330273,nonsb,670 Stoneleigh Avenue,Carmel,NY,10512,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,CT - New Haven,300,2812.0913333,325.0281
330273,nonsb,670 Stoneleigh Avenue,Carmel,NY,10512,0369 - Level II Pulmonary Tests,CT - New Haven,13,1241.0,279.65076923
330273,nonsb,670 Stoneleigh Avenue,Carmel,NY,10512,0377 - Level II Cardiac Imaging,CT - New Haven,42,6379.8833333,1288.1504762
330273,nonsb,670 Stoneleigh Avenue,Carmel,NY,10512,0634 - Hospital Clinic Visits,CT - New Haven,1100,187.77418182,112.15902727
330158,nonsb,255 Lafayette Avenue,Suffern,NY,10901,0012 - Level I Debridement & Destruction,NJ - Ridgewood,13,952.11846154,96.630769231
330158,nonsb,255 Lafayette Avenue,Suffern,NY,10901,0015 - Level II Debridement & Destruction,NJ - Ridgewood,107,683.19579439,155.88598131
330158,nonsb,255 Lafayette Avenue,Suffern,NY,10901,0020 - Level II Excision/ Biopsy,NJ - Ridgewood,13,5275.5684615,958.45
330158,nonsb,255 Lafayette Avenue,Suffern,NY,10901,0203 - Level IV Nerve Injections,NJ - Ridgewood,31,16949.123226,1594.5612903
330158,nonsb,255 Lafayette Avenue,Suffern,NY,10901,0207 - Level III Nerve Injections,NJ - Ridgewood,138,6784.9642029,748.22797101
330158,nonsb,255 Lafayette Avenue,Suffern,NY,10901,0265 - Level I Diagnostic and Screening Ultrasound,NJ - Ridgewood,290,2762.2324138,103.72527586
330158,nonsb,255 Lafayette Avenue,Suffern,NY,10901,0267 - Level III Diagnostic and Screening Ultrasound,NJ - Ridgewood,358,2808.2815084,195.5026257
330158,nonsb,255 Lafayette Avenue,Suffern,NY,10901,0269 - Level I Echocardiogram Without Contrast,NJ - Ridgewood,228,4186.1609211,468.21513158
330158,nonsb,255 Lafayette Avenue,Suffern,NY,10901,0270 - Level II Echocardiogram Without Contrast,NJ - Ridgewood,48,4997.511875,690.08625
330158,nonsb,255 Lafayette Avenue,Suffern,NY,10901,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,NJ - Ridgewood,298,5088.5550336,325.59275168
330158,nonsb,255 Lafayette Avenue,Suffern,NY,10901,0377 - Level II Cardiac Imaging,NJ - Ridgewood,118,10146.412797,1288.9177966
330158,nonsb,255 Lafayette Avenue,Suffern,NY,10901,0634 - Hospital Clinic Visits,NJ - Ridgewood,2499,497.43701481,110.52396158
330158,nonsb,255 Lafayette Avenue,Suffern,NY,10901,0690 - Level I Electronic Analysis of Devices,NJ - Ridgewood,1027,470.38821811,40.527721519
330205,nonsb,15 - 19  Maple Avenue,Warwick,NY,10990,0207 - Level III Nerve Injections,NJ - Ridgewood,39,12550.863846,680.75717949
330205,nonsb,15 - 19  Maple Avenue,Warwick,NY,10990,0265 - Level I Diagnostic and Screening Ultrasound,NJ - Ridgewood,95,1971.2708421,102.59273684
330205,nonsb,15 - 19  Maple Avenue,Warwick,NY,10990,0267 - Level III Diagnostic and Screening Ultrasound,NJ - Ridgewood,223,2760.8887892,190.15412556
330205,nonsb,15 - 19  Maple Avenue,Warwick,NY,10990,0269 - Level I Echocardiogram Without Contrast,NJ - Ridgewood,173,4228.6138728,482.44202312
330205,nonsb,15 - 19  Maple Avenue,Warwick,NY,10990,0270 - Level II Echocardiogram Without Contrast,NJ - Ridgewood,19,4598.4105263,664.35473684
330205,nonsb,15 - 19  Maple Avenue,Warwick,NY,10990,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,NJ - Ridgewood,209,5026.6708134,334.93976077
330205,nonsb,15 - 19  Maple Avenue,Warwick,NY,10990,0369 - Level II Pulmonary Tests,NJ - Ridgewood,17,2734.3588235,266.28588235
330205,nonsb,15 - 19  Maple Avenue,Warwick,NY,10990,0377 - Level II Cardiac Imaging,NJ - Ridgewood,46,10414.019348,1265.2184783
330205,nonsb,15 - 19  Maple Avenue,Warwick,NY,10990,0634 - Hospital Clinic Visits,NJ - Ridgewood,516,630.67393411,112.72656977
330019,nonsb,2525 Kings Highway,Brooklyn,NY,11229,0207 - Level III Nerve Injections,NY - Manhattan,522,2489.8294061,664.32448276
330019,nonsb,2525 Kings Highway,Brooklyn,NY,11229,0267 - Level III Diagnostic and Screening Ultrasound,NY - Manhattan,29,857.3462069,128.88931034
330024,nonsb,One Gustave L Levy Place,New York,NY,10029,0015 - Level II Debridement & Destruction,NY - Manhattan,94,301.79787234,165.62531915
330024,nonsb,One Gustave L Levy Place,New York,NY,10029,0019 - Level I Excision/ Biopsy,NY - Manhattan,12,2363.4166667,439.23583333
330024,nonsb,One Gustave L Levy Place,New York,NY,10029,0020 - Level II Excision/ Biopsy,NY - Manhattan,276,4786.8973188,950.21141304
330024,nonsb,One Gustave L Levy Place,New York,NY,10029,0073 - Level III Endoscopy Upper Airway,NY - Manhattan,18,5563.765,1379.3422222
330024,nonsb,One Gustave L Levy Place,New York,NY,10029,0074 - Level IV Endoscopy Upper Airway,NY - Manhattan,65,7045.4006154,2330.9861538
330024,nonsb,One Gustave L Levy Place,New York,NY,10029,0096 - Level II Noninvasive Physiologic Studies,NY - Manhattan,18,3195.5555556,387.425
330024,nonsb,One Gustave L Levy Place,New York,NY,10029,0204 - Level I Nerve Injections,NY - Manhattan,37,597.83513514,228.37108108
330024,nonsb,One Gustave L Levy Place,New York,NY,10029,0231 - Level III Eye Tests & Treatments,NY - Manhattan,20,269.0,364.56
330024,nonsb,One Gustave L Levy Place,New York,NY,10029,0265 - Level I Diagnostic and Screening Ultrasound,NY - Manhattan,700,285.79285714,103.41075714
330024,nonsb,One Gustave L Levy Place,New York,NY,10029,0267 - Level III Diagnostic and Screening Ultrasound,NY - Manhattan,1531,717.54906597,214.33724363
330024,nonsb,One Gustave L Levy Place,New York,NY,10029,0269 - Level I Echocardiogram Without Contrast,NY - Manhattan,841,1032.3472057,476.27172414
330024,nonsb,One Gustave L Levy Place,New York,NY,10029,0270 - Level II Echocardiogram Without Contrast,NY - Manhattan,236,2150.4790678,668.27186441
330024,nonsb,One Gustave L Levy Place,New York,NY,10029,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,NY - Manhattan,241,1626.5475104,332.09580913
330024,nonsb,One Gustave L Levy Place,New York,NY,10029,0369 - Level II Pulmonary Tests,NY - Manhattan,75,1153.64,277.60973333
330024,nonsb,One Gustave L Levy Place,New York,NY,10029,0377 - Level II Cardiac Imaging,NY - Manhattan,908,3453.2003304,1298.9781057
330024,nonsb,One Gustave L Levy Place,New York,NY,10029,0632 - Level 2 Examinations & Related Services,NY - Manhattan,1157,153.4286949,121.86363008
330024,nonsb,One Gustave L Levy Place,New York,NY,10029,0634 - Hospital Clinic Visits,NY - Manhattan,47268,310.54599095,111.22490184
330028,nonsb,355 Bard Avenue,Staten Island,NY,10304,0020 - Level II Excision/ Biopsy,NY - Manhattan,44,2444.6529545,958.47340909
330028,nonsb,355 Bard Avenue,Staten Island,NY,10304,0096 - Level II Noninvasive Physiologic Studies,NY - Manhattan,20,907.247,385.56
330028,nonsb,355 Bard Avenue,Staten Island,NY,10304,0207 - Level III Nerve Injections,NY - Manhattan,49,1491.8265306,703.09306122
330028,nonsb,355 Bard Avenue,Staten Island,NY,10304,0231 - Level III Eye Tests & Treatments,NY - Manhattan,16,378.091875,364.581875
330028,nonsb,355 Bard Avenue,Staten Island,NY,10304,0265 - Level I Diagnostic and Screening Ultrasound,NY - Manhattan,60,463.8,101.20916667
330028,nonsb,355 Bard Avenue,Staten Island,NY,10304,0267 - Level III Diagnostic and Screening Ultrasound,NY - Manhattan,230,1055.2043478,204.58126087
330028,nonsb,355 Bard Avenue,Staten Island,NY,10304,0269 - Level I Echocardiogram Without Contrast,NY - Manhattan,163,1495.6625767,477.0797546
330028,nonsb,355 Bard Avenue,Staten Island,NY,10304,0369 - Level II Pulmonary Tests,NY - Manhattan,53,1772.9664151,274.69132075
330028,nonsb,355 Bard Avenue,Staten Island,NY,10304,0632 - Level 2 Examinations & Related Services,NY - Manhattan,610,325.67614754,123.28678689
330028,nonsb,355 Bard Avenue,Staten Island,NY,10304,0634 - Hospital Clinic Visits,NY - Manhattan,9188,238.2978929,111.26881367
330028,nonsb,355 Bard Avenue,Staten Island,NY,10304,0698 - Level II Eye Tests & Treatments,NY - Manhattan,62,426.82822581,113.22048387
330046,nonsb,1000 Tenth Avenue,New York,NY,10019,0020 - Level II Excision/ Biopsy,NY - Manhattan,14,4179.6892857,958.45
330046,nonsb,1000 Tenth Avenue,New York,NY,10019,0203 - Level IV Nerve Injections,NY - Manhattan,35,3394.3857143,1544.124
330046,nonsb,1000 Tenth Avenue,New York,NY,10019,0204 - Level I Nerve Injections,NY - Manhattan,25,1731.056,244.9512
330046,nonsb,1000 Tenth Avenue,New York,NY,10019,0207 - Level III Nerve Injections,NY - Manhattan,309,2580.568932,708.31585761
330046,nonsb,1000 Tenth Avenue,New York,NY,10019,0265 - Level I Diagnostic and Screening Ultrasound,NY - Manhattan,71,321.67605634,96.742676056
330046,nonsb,1000 Tenth Avenue,New York,NY,10019,0267 - Level III Diagnostic and Screening Ultrasound,NY - Manhattan,112,1610.3125,182.99026786
330046,nonsb,1000 Tenth Avenue,New York,NY,10019,0269 - Level I Echocardiogram Without Contrast,NY - Manhattan,630,2645.51,444.67833333
330046,nonsb,1000 Tenth Avenue,New York,NY,10019,0270 - Level II Echocardiogram Without Contrast,NY - Manhattan,33,3161.1318182,578.21212121
330046,nonsb,1000 Tenth Avenue,New York,NY,10019,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,NY - Manhattan,293,3269.3571672,306.63805461
